id_orig,original_language,budget,revenue,original_title,popularity,release_date,vote_average,vote_count,año,return
14334,en,0.0,0.0,The Secret of Roan Inish,1.750481,1994-01-01,6.1,15.0,1994,
2636,en,45000000.0,170362582.0,The Specialist,10.388183,1994-10-07,5.5,317.0,1994,3.7858351555555556
2164,en,55000000.0,196567262.0,Stargate,13.328924,1994-10-27,6.8,942.0,1994,3.5739502181818184
11395,en,22000000.0,189833357.0,The Santa Clause,9.665424,1994-11-10,6.3,501.0,1994,8.628788954545454
278,en,25000000.0,28341469.0,The Shawshank Redemption,51.645403,1994-09-23,8.5,8358.0,1994,1.13365876
9905,en,0.0,0.0,Shallow Grave,8.223026,1994-12-22,7.0,247.0,1994,
87078,en,0.0,102780.0,Suture,1.298224,1993-09-14,6.0,7.0,1993,inf
20306,en,0.0,0.0,Swimming with Sharks,5.869261,1994-09-10,6.7,104.0,1994,
36614,en,32.0,0.0,The Sum of Us,1.407427,1994-07-12,6.0,21.0,1994,0.0
27993,en,0.0,0.0,Senior Trip,5.05806,1995-09-08,5.7,23.0,1995,
9067,en,25000000.0,4064495.0,Tank Girl,7.602087,1995-03-31,5.5,140.0,1995,0.1625798
9059,en,0.0,0.0,Tales from the Crypt: Demon Knight,9.455342,1995-01-13,6.7,96.0,1995,
193,en,38000000.0,120000000.0,Star Trek: Generations,8.105708,1994-11-17,6.4,461.0,1994,3.1578947368421053
25066,en,6000000.0,12000000.0,Tales from the Hood,2.86007,1995-05-24,5.4,33.0,1995,2.0
46797,en,0.0,0.0,Tom & Viv,0.704204,1994-04-15,5.8,8.0,1994,
12122,en,0.0,0.0,Village of the Damned,6.529879,1995-04-28,5.6,165.0,1995,
11381,en,0.0,32648673.0,Tommy Boy,11.971318,1995-03-31,6.8,321.0,1995,inf
32636,en,0.0,0.0,Vanya on 42nd Street,7.039846,1994-09-13,6.1,15.0,1994,
36141,en,6500000.0,0.0,The Underneath,2.059771,1995-04-28,5.6,15.0,1995,0.0
95963,en,0.0,0.0,The Walking Dead,0.620873,1995-02-24,6.6,4.0,1995,
1587,en,11000000.0,10032765.0,What's Eating Gilbert Grape,10.3919,1993-12-17,7.5,943.0,1993,0.9120695454545454
9271,en,30000000.0,24048000.0,Virtuosity,5.188399,1995-08-04,5.4,163.0,1995,0.8016
2064,en,17000000.0,182057016.0,While You Were Sleeping,15.783615,1995-04-21,6.5,340.0,1995,10.709236235294117
19855,en,0.0,0.0,The War,3.908596,1994-11-04,6.3,39.0,1994,
60855,en,0.0,759393.0,Double Happiness,0.372239,1994-09-07,5.5,2.0,1994,inf
236,en,3000000.0,15119639.0,Muriel's Wedding,5.254847,1994-09-29,6.9,104.0,1994,5.039879666666667
48287,en,0.0,0.0,The Baby-Sitters Club,2.15805,1995-08-18,5.3,23.0,1995,
3049,en,15000000.0,107217396.0,Ace Ventura: Pet Detective,11.247957,1994-02-04,6.4,1684.0,1994,7.1478264
2759,en,0.0,11220670.0,"The Adventures of Priscilla, Queen of the Desert",8.328596,1994-05-31,7.2,174.0,1994,inf
12635,en,0.0,0.0,Backbeat,2.487951,1994-04-01,6.2,37.0,1994,
10497,en,5000000.0,1862805.0,Bitter Moon,11.298195,1992-09-02,7.0,115.0,1992,0.372561
11382,en,0.0,0.0,Bullets Over Broadway,5.72288,1994-10-14,7.0,130.0,1994,
9331,en,62000000.0,215887717.0,Clear and Present Danger,7.513245,1994-08-03,6.4,390.0,1994,3.482059951612903
10731,en,45000000.0,117615211.0,The Client,15.263829,1994-07-20,6.4,287.0,1994,2.6136713555555557
10464,en,0.0,0.0,"Corrina, Corrina",6.924689,1994-08-12,6.4,83.0,1994,
34152,en,0.0,0.0,Crooklyn,2.533022,1994-05-13,6.7,31.0,1994,
9495,en,15000000.0,94000000.0,The Crow,15.799336,1994-05-11,7.3,980.0,1994,6.266666666666667
29973,en,0.0,1007583.0,Cobb,2.583363,1994-12-02,6.1,29.0,1994,inf
888,en,46000000.0,341631208.0,The Flintstones,15.019586,1994-05-26,5.0,559.0,1994,7.426765391304348
13,en,55000000.0,677945399.0,Forrest Gump,48.307194,1994-07-06,8.2,8147.0,1994,12.326279981818182
712,en,6000000.0,254700832.0,Four Weddings and a Funeral,8.990345,1994-03-09,6.6,654.0,1994,42.45013866666667
16295,en,0.0,38290723.0,Higher Learning,7.817811,1995-01-11,6.4,49.0,1995,inf
48992,en,0.0,1777020.0,I Like It Like That,0.289295,1994-10-14,6.3,4.0,1994,inf
10879,en,45000000.0,61947267.0,I Love Trouble,3.570874,1994-06-29,5.3,41.0,1994,1.3766059333333334
10660,en,0.0,0.0,It Could Happen to You,11.272073,1994-07-29,6.1,154.0,1994,
10714,en,0.0,0.0,The Jungle Book,10.714235,1994-12-23,5.9,107.0,1994,
41647,en,0.0,449707.0,Die Macht der Bilder: Leni Riefenstahl,0.568884,1993-09-11,7.3,5.0,1993,inf
8587,en,45000000.0,788241776.0,The Lion King,21.605761,1994-06-23,8.0,5520.0,1994,17.516483911111113
1689,en,35000000.0,4858139.0,Little Buddha,5.681522,1993-12-01,6.0,76.0,1993,0.13880397142857143
11596,en,14000000.0,18090181.0,New Nightmare,9.860522,1994-10-13,6.4,297.0,1994,1.2921557857142858
854,en,23000000.0,351583407.0,The Mask,14.13488,1994-07-29,6.6,2550.0,1994,15.286235086956522
9359,en,0.0,0.0,Maverick,15.050326,1994-05-20,6.6,490.0,1994,
23333,en,0.0,0.0,Mrs. Parker and the Vicious Circle,4.739054,1994-09-07,6.3,20.0,1994,
36593,en,30000000.0,51132598.0,The Naked Gun 33⅓: The Final Insult,10.587232,1994-03-18,6.4,535.0,1994,1.7044199333333334
12280,en,6000000.0,0.0,The Paper,4.006063,1994-03-18,6.1,40.0,1994,0.0
2788,en,11500000.0,20079850.0,Reality Bites,6.514592,1994-02-18,6.5,180.0,1994,1.7460739130434784
10427,en,8000000.0,2000000.0,Red Rock West,5.137903,1993-07-08,6.4,71.0,1993,0.25
11011,en,40000000.0,0.0,Ri¢hie Ri¢h,6.595255,1994-12-19,5.4,426.0,1994,0.0
49803,en,0.0,0.0,Safe Passage,4.931565,1994-12-01,4.9,7.0,1994,
8987,en,45000000.0,0.0,The River Wild,10.511241,1994-09-30,6.1,214.0,1994,0.0
1637,en,30000000.0,350448145.0,Speed,10.859292,1994-06-09,6.8,1814.0,1994,11.681604833333333
15128,en,0.0,0.0,Speechless,2.334226,1994-12-16,5.5,24.0,1994,
8831,en,27000000.0,101646581.0,Timecop,8.907074,1994-09-15,5.5,288.0,1994,3.764688185185185
36955,en,115000000.0,378882411.0,True Lies,11.396099,1994-07-14,6.8,1138.0,1994,3.2946296608695653
10449,en,0.0,50021959.0,When a Man Loves a Woman,4.322544,1994-04-29,6.0,71.0,1994,inf
10395,en,0.0,0.0,Wolf,14.063845,1994-06-17,6.0,221.0,1994,
12160,en,63000000.0,25052000.0,Wyatt Earp,9.277147,1994-06-24,6.5,203.0,1994,0.39765079365079364
40480,en,0.0,0.0,Bad Company,0.912415,1995-01-20,4.9,12.0,1995,
52038,en,0.0,953.0,A Man of No Importance,0.406113,1994-12-22,6.5,2.0,1994,inf
29444,en,0.0,0.0,S.F.W.,2.504529,1994-09-15,6.1,22.0,1994,
26352,en,10000000.0,29392418.0,A Low Down Dirty Shame,3.021526,1994-11-23,6.0,31.0,1994,2.9392418
39953,en,0.0,0.0,"Boys Life: Three Stories of Love, Lust, and Liberation",0.054148,1994-09-30,2.0,1.0,1994,
315,en,45000.0,0.0,"Faster, Pussycat! Kill! Kill!",4.220541,1965-08-06,6.5,59.0,1965,0.0
22067,en,7000000.0,20851521.0,Jason's Lyric,0.912909,1994-09-28,5.9,9.0,1994,2.9787887142857143
18242,en,0.0,0.0,The Secret Adventures of Tom Thumb,0.381704,1993-12-10,7.1,8.0,1993,
11667,en,35000000.0,99423521.0,Street Fighter,13.58449,1994-12-22,4.1,330.0,1994,2.8406720285714284
32502,en,0.0,0.0,Coldblooded,2.342756,1995-09-15,6.7,13.0,1995,
267188,en,0.0,0.0,Desert Winds,0.251223,1997-12-31,0.0,0.0,1997,
28732,en,0.0,0.0,Fall Time,1.108494,1995-05-13,6.3,6.0,1995,
75555,en,0.0,0.0,The Fear,0.268043,1995-01-20,3.4,7.0,1995,
42981,en,0.0,0.0,Frank and Ollie,0.142357,1995-10-20,7.5,4.0,1995,
278939,en,0.0,0.0,Girl in the Cadillac,0.405392,1995-10-24,10.0,1.0,1995,
291731,en,0.0,0.0,Homage,0.014925,1995-05-03,0.0,0.0,1995,
226229,en,0.0,0.0,Mirage,0.302957,1995-11-21,4.0,1.0,1995,
203119,en,0.0,0.0,Open Season,0.012456,1996-05-03,0.0,0.0,1996,
172923,en,0.0,0.0,Dos Crímenes,0.233376,1995-05-26,5.0,1.0,1995,
316098,en,0.0,0.0,Brother Minister: The Assassination of Malcolm X,0.0368,1995-03-01,4.0,1.0,1995,
8011,en,26000000.0,36800000.0,Highlander III: The Sorcerer,6.866634,1994-11-29,4.5,110.0,1994,1.4153846153846155
171857,en,0.0,0.0,Federal Hill,0.100685,1995-02-24,5.0,2.0,1995,
2654,en,8000000.0,8946600.0,In the Mouth of Madness,8.497643,1994-12-12,7.1,307.0,1994,1.118325
18069,en,0.0,0.0,8 Seconds,1.888534,1994-02-25,7.2,22.0,1994,
19092,en,0.0,0.0,Above the Rim,4.38154,1994-03-23,6.7,40.0,1994,
2758,en,0.0,48919043.0,Addams Family Values,17.555909,1993-11-19,6.5,537.0,1993,inf
38129,en,0.0,0.0,Martin Lawrence: You So Crazy,0.394194,1994-04-27,4.5,4.0,1994,
10436,en,34000000.0,32255440.0,The Age of Innocence,8.013617,1993-09-17,7.0,172.0,1993,0.9486894117647059
13595,en,0.0,0.0,Airheads,7.09232,1994-08-05,5.8,222.0,1994,
46094,en,17080000.0,21011500.0,The Air Up There,1.896273,1994-01-07,5.1,42.0,1994,1.2301814988290398
9409,en,0.0,0.0,Another Stakeout,12.967239,1993-07-22,4.9,58.0,1993,
11853,en,0.0,15240435.0,Bad Girls,14.644772,1994-04-22,4.6,61.0,1994,inf
16771,en,3200000.0,0.0,Barcelona,1.632711,1994-07-29,6.6,20.0,1994,0.0
46924,en,40000000.0,0.0,Being Human,2.783872,1994-05-06,5.0,15.0,1994,0.0
11041,en,0.0,0.0,The Beverly Hillbillies,5.673735,1993-10-15,5.0,86.0,1993,
306,en,50000000.0,119208989.0,Beverly Hills Cop III,11.787784,1994-05-24,5.5,445.0,1994,2.38417978
14522,en,0.0,0.0,Black Beauty,8.398845,1994-07-29,6.6,68.0,1994,
26203,en,0.0,16668552.0,Blink,3.00282,1994-01-26,6.3,45.0,1994,inf
178,en,0.0,30156002.0,Blown Away,13.155071,1994-07-01,6.0,126.0,1994,inf
19819,en,0.0,0.0,Blue Chips,6.131056,1994-02-18,5.7,41.0,1994,
57834,en,0.0,0.0,Blue Sky,4.993829,1994-09-16,6.1,28.0,1994,
4722,en,13000000.0,428868.0,Body Snatchers,6.559693,1993-06-09,5.8,102.0,1993,0.032989846153846154
18215,en,0.0,1796389.0,Boxing Helena,4.304224,1993-06-18,4.5,59.0,1993,inf
1607,en,22000000.0,17287898.0,A Bronx Tale,6.115628,1993-09-14,7.4,447.0,1993,0.7858135454545454
26391,en,0.0,3662459.0,Cabin Boy,1.679042,1994-01-07,4.9,28.0,1994,inf
117553,en,13000000.0,2570145.0,Calendar Girl,1.316741,1993-09-03,3.7,10.0,1993,0.19770346153846155
6075,en,30000000.0,36516012.0,Carlito's Way,8.698509,1993-11-10,7.7,805.0,1993,1.2172004
11310,en,0.0,0.0,City Slickers II: The Legend of Curly's Gold,8.605703,1994-06-10,4.9,103.0,1994,
18658,en,0.0,7355425.0,Clean Slate,2.724621,1994-05-06,5.7,25.0,1994,inf
9350,en,70000000.0,255000211.0,Cliffhanger,9.830853,1993-05-28,6.1,600.0,1993,3.642860157142857
9612,en,0.0,0.0,Coneheads,10.722729,1993-07-23,4.8,228.0,1993,
2124,en,40000000.0,19726050.0,Color of Night,14.228963,1994-08-19,5.4,117.0,1994,0.49315125
26261,en,0.0,0.0,Cops & Robbersons,7.042878,1994-04-15,5.0,36.0,1994,
19176,en,0.0,0.0,The Cowboy Way,4.286279,1994-06-03,5.1,38.0,1994,
49299,en,0.0,0.0,Dangerous Game,2.70097,1993-11-19,5.4,9.0,1993,
11566,en,0.0,63000000.0,Dave,13.696394,1993-05-07,6.3,205.0,1993,inf
9571,en,6900000.0,7993039.0,Dazed and Confused,6.8652,1993-09-24,7.4,588.0,1993,1.1584114492753623
9739,en,57000000.0,159055768.0,Demolition Man,11.626116,1993-10-08,6.4,1018.0,1993,2.7904520701754385
24257,en,0.0,0.0,The Endless Summer 2,0.408159,1994-06-03,7.1,12.0,1994,
34444,en,8000000.0,0.0,Even Cowgirls Get the Blues,2.970724,1994-05-13,4.2,29.0,1994,0.0
26141,en,0.0,0.0,Fatal Instinct,3.555139,1993-10-29,5.4,37.0,1993,
50463,en,0.0,0.0,The Favor,1.344876,1994-04-29,3.3,6.0,1994,
10443,en,0.0,0.0,Fearless,9.284624,1993-10-15,6.8,80.0,1993,
20239,en,0.0,0.0,Fear of a Black Hat,0.985441,1994-10-28,5.8,11.0,1994,
16297,en,0.0,0.0,With Honors,2.969003,1994-04-29,6.1,54.0,1994,
18551,en,0.0,9488998.0,Flesh and Bone,1.896869,1993-11-05,6.2,22.0,1993,inf
25440,en,0.0,0.0,Widows' Peak,0.409427,1994-05-13,4.3,3.0,1994,
9024,en,30000000.0,11146270.0,For Love or Money,8.468869,1993-10-01,5.7,77.0,1993,0.3715423333333333
37233,en,42000000.0,270248367.0,The Firm,9.678367,1993-06-30,6.6,513.0,1993,6.434484928571429
1634,en,20000000.0,153698625.0,Free Willy,5.990572,1993-07-16,6.0,429.0,1993,7.68493125
13815,en,0.0,0.0,Fresh,3.970215,1994-08-24,7.6,56.0,1994,
5503,en,44000000.0,368875760.0,The Fugitive,10.08937,1993-08-06,7.2,1240.0,1993,8.38354
35588,en,35000000.0,18635620.0,Geronimo: An American Legend,4.653462,1993-12-10,5.9,44.0,1993,0.5324462857142858
2087,en,0.0,30.0,The Getaway,14.214403,1994-02-11,5.4,81.0,1994,inf
41579,en,30000000.0,0.0,Getting Even with Dad,2.410545,1994-06-17,4.5,43.0,1994,0.0
18620,en,0.0,0.0,Go Fish,0.775898,1994-06-10,3.9,5.0,1994,
41006,en,0.0,0.0,A Good Man in Africa,5.22583,1994-07-14,5.2,11.0,1994,
4916,en,0.0,22886222.0,Guilty as Sin,5.385108,1993-06-04,5.6,21.0,1993,inf
2019,en,18000000.0,74189677.0,Hard Target,7.834351,1993-08-20,6.1,237.0,1993,4.121648722222222
31642,en,33000000.0,0.0,Heaven & Earth,4.190541,1993-12-24,6.4,51.0,1993,0.0
9255,en,25000000.0,133752825.0,Hot Shots! Part Deux,13.482371,1993-05-21,6.2,463.0,1993,5.350113
26271,en,0.0,0.0,Live Nude Girls,2.138959,1995-12-08,4.7,12.0,1995,
10612,en,0.0,0.0,The Englishman Who Went Up a Hill But Came Down a Mountain,5.331753,1995-05-12,6.1,83.0,1995,
2259,en,25000000.0,0.0,The House of the Spirits,10.687795,1993-10-19,6.7,135.0,1993,0.0
16097,en,0.0,0.0,House Party 3,0.996047,1994-01-01,4.6,11.0,1994,
11934,en,30000000.0,0.0,The Hudsucker Proxy,7.550545,1994-03-11,7.1,280.0,1994,0.0
106143,en,40000000.0,0.0,I'll Do Anything,1.742974,1994-02-04,5.7,18.0,1994,0.0
12475,en,0.0,28881266.0,In the Army Now,6.071466,1994-08-12,4.7,54.0,1994,inf
9386,en,40000000.0,176997168.0,In the Line of Fire,12.637158,1993-07-08,6.8,392.0,1993,4.4249292
7984,en,13000000.0,65796862.0,In the Name of the Father,7.405895,1993-12-12,7.6,363.0,1993,5.0612970769230765
59930,en,0.0,8880705.0,The Inkwell,0.613335,1994-04-22,3.9,5.0,1994,inf
15765,en,0.0,0.0,What's Love Got to Do with It,14.820883,1993-06-09,6.9,75.0,1993,
31643,en,30000000.0,0.0,Jimmy Hollywood,4.563989,1994-03-30,4.6,17.0,1994,0.0
6,en,0.0,12136938.0,Judgment Night,5.538671,1993-10-15,6.4,79.0,1993,inf
329,en,63000000.0,920100000.0,Jurassic Park,8.863776,1993-06-11,7.6,4956.0,1993,14.604761904761904
10909,en,9000000.0,2395231.0,Kalifornia,8.4337,1993-09-01,6.5,209.0,1993,0.2661367777777778
507,en,1500000.0,418961.0,Killing Zoe,4.948569,1993-10-01,6.1,111.0,1993,0.27930733333333335
34024,en,0.0,0.0,King of the Hill,4.375347,1993-08-20,6.4,33.0,1993,
29918,en,0.0,0.0,Lassie,3.645342,1994-07-22,6.1,54.0,1994,
9593,en,85000000.0,137298489.0,Last Action Hero,9.434006,1993-06-18,6.1,725.0,1993,1.6152763411764706
42580,en,0.0,0.0,Life With Mikey,6.446229,1993-06-04,5.1,24.0,1993,
22317,en,0.0,0.0,Lightning Jack,2.913584,1994-03-11,5.7,40.0,1994,
1413,en,0.0,1499795.0,M. Butterfly,6.516976,1993-09-09,6.6,35.0,1993,inf
12121,en,22000000.0,0.0,Made in America,5.43085,1993-05-27,5.3,86.0,1993,0.0
2246,en,0.0,46405336.0,Malice,9.861672,1993-09-29,5.9,105.0,1993,inf
10502,en,0.0,24760338.0,The Man without a Face,5.997712,1993-08-25,6.2,125.0,1993,inf
10440,en,13500000.0,11285588.0,Manhattan Murder Mystery,8.939404,1993-08-18,7.1,169.0,1993,0.8359694814814815
9516,en,3500000.0,27900000.0,Menace II Society,5.260924,1993-05-26,7.2,179.0,1993,7.9714285714285715
2320,en,55000000.0,121969216.0,Executive Decision,13.106291,1996-03-15,5.8,261.0,1996,2.217622109090909
83718,en,0.0,0.0,What Happened Was...,0.534606,1994-09-09,7.0,7.0,1994,
11971,en,8000000.0,0.0,Much Ado About Nothing,8.62724,1993-05-07,7.2,194.0,1993,0.0
2625,en,0.0,0.0,Mr. Jones,6.579753,1993-10-08,5.9,35.0,1993,
31911,en,0.0,0.0,Mr. Wonderful,13.011091,1993-10-15,5.5,11.0,1993,
788,en,25000000.0,441286195.0,Mrs. Doubtfire,11.16553,1993-11-24,7.0,1638.0,1993,17.6514478
21450,en,0.0,0.0,Naked,8.665198,1993-09-14,7.5,105.0,1993,
11231,en,12000000.0,15826984.0,The Next Karate Kid,9.9697,1994-07-18,4.8,202.0,1994,1.3189153333333334
41588,en,0.0,0.0,The New Age,0.596207,1994-09-16,4.8,5.0,1994,
10447,en,20000000.0,15340000.0,No Escape,9.715187,1994-04-29,6.1,86.0,1994,0.767
31586,en,40000000.0,0.0,North,15.534707,1994-07-22,4.8,67.0,1994,0.0
9300,en,4000000.0,0.0,Orlando,3.800785,1992-09-01,6.7,53.0,1992,0.0
9559,en,30000000.0,135130999.0,A Perfect World,8.040589,1993-11-24,7.2,376.0,1993,4.504366633333333
9800,en,26000000.0,206678440.0,Philadelphia,13.373006,1993-12-22,7.6,1019.0,1993,7.949170769230769
713,en,7000000.0,116700000.0,The Piano,7.436758,1993-05-19,7.1,290.0,1993,16.67142857142857
8291,en,14000000.0,27515786.0,Poetic Justice,6.972599,1993-07-23,6.9,47.0,1993,1.9654132857142856
18133,en,0.0,23042200.0,The Program,3.199976,1993-09-24,6.0,28.0,1993,inf
25557,en,0.0,8638072.0,The Puppet Masters,7.272296,1994-10-21,5.6,41.0,1994,inf
22588,en,0.0,0.0,Radioland Murders,8.506727,1994-10-21,5.8,12.0,1994,
10872,en,11000000.0,11439193.0,The Ref,5.868677,1994-03-09,6.7,99.0,1994,1.0399266363636364
1245,en,11500000.0,23237911.0,The Remains of the Day,12.222576,1993-11-05,7.5,213.0,1993,2.0206879130434783
11858,en,40000000.0,24332324.0,Renaissance Man,4.985157,1994-06-03,5.9,83.0,1994,0.6083081
7007,en,0.0,107198790.0,Rising Sun,6.279082,1993-07-30,5.8,188.0,1993,inf
10467,en,0.0,0.0,The Road to Wellville,3.416181,1994-10-28,5.5,43.0,1994,
5550,en,22000000.0,10696210.0,RoboCop 3,8.685798,1993-04-17,4.2,309.0,1993,0.4861913636363636
8005,en,20000000.0,35739755.0,Robin Hood: Men in Tights,17.136672,1993-07-28,6.4,575.0,1993,1.78698775
2088,en,11500000.0,3275585.0,Romeo Is Bleeding,9.796318,1993-09-13,5.7,36.0,1993,0.2848334782608696
10412,en,0.0,0.0,Romper Stomper,5.157926,1992-03-05,6.6,126.0,1992,
47889,en,800000.0,1001437.0,Ruby in Paradise,0.941994,1993-10-08,5.6,10.0,1993,1.25179625
14534,en,12000000.0,22750363.0,Rudy,5.914833,1993-09-17,7.2,187.0,1993,1.8958635833333333
56583,en,0.0,0.0,The Saint of Fort Washington,1.065843,1993-11-03,4.0,5.0,1993,
424,en,22000000.0,321365567.0,Schindler's List,41.725123,1993-11-29,8.3,4436.0,1993,14.607525772727273
35233,en,0.0,0.0,The Scout,5.715608,1994-09-30,5.3,37.0,1994,
14291,en,0.0,7266383.0,Searching for Bobby Fischer,12.048587,1993-08-13,7.3,100.0,1993,inf
103413,en,0.0,0.0,Second Best,0.882596,1994-09-30,5.9,8.0,1994,
11236,en,0.0,0.0,The Secret Garden,6.499523,1993-08-13,7.1,232.0,1993,
11592,en,13000000.0,7820688.0,Serial Mom,5.305311,1994-04-13,6.4,137.0,1994,0.6015913846153846
8850,en,25000000.0,48063435.0,The Shadow,7.881107,1994-07-01,5.4,140.0,1994,1.9225374
10445,en,22000000.0,0.0,Shadowlands,2.96586,1993-12-25,6.8,61.0,1993,0.0
695,en,0.0,6110979.0,Short Cuts,8.829337,1993-09-05,6.9,136.0,1993,inf
43535,en,0.0,0.0,A Simple Twist of Fate,4.13516,1994-09-02,5.7,26.0,1994,
12519,en,0.0,7770731.0,Sirens,2.86213,1993-10-01,5.2,31.0,1993,inf
23210,en,0.0,0.0,Six Degrees of Separation,8.730025,1993-12-08,6.5,75.0,1993,
858,en,21000000.0,227799884.0,Sleepless in Seattle,10.234919,1993-06-24,6.5,630.0,1993,10.847613523809525
867,en,40000000.0,116300000.0,Sliver,11.23297,1993-05-21,4.9,144.0,1993,2.9075
78,en,28000000.0,33139618.0,Blade Runner,96.272374,1982-06-25,7.9,3833.0,1982,1.1835577857142856
13203,en,0.0,36448200.0,Son in Law,9.122718,1993-07-02,5.6,81.0,1993,inf
10442,en,20000000.0,11585483.0,So I Married an Axe Murderer,8.051914,1993-07-30,6.1,131.0,1993,0.57927415
11074,en,30.0,0.0,Striking Distance,13.390917,1993-09-17,5.4,223.0,1993,0.0
33367,en,0.0,0.0,Harem,1.825468,1985-11-20,4.0,4.0,1985,
9607,en,48000000.0,20915465.0,Super Mario Bros.,7.198455,1993-05-28,4.0,236.0,1993,0.4357388541666667
17585,en,7400000.0,7690013.0,Surviving the Game,3.644641,1994-04-15,6.1,53.0,1994,1.0391909459459459
9057,en,50000000.0,16478900.0,Terminal Velocity,8.012225,1994-09-23,5.0,82.0,1994,0.329578
20967,en,0.0,0.0,Thirty Two Short Films About Glenn Gould,0.873068,1993-11-26,7.4,9.0,1993,
10635,en,0.0,0.0,Threesome,10.82236,1994-04-08,6.3,57.0,1994,
9479,en,18000000.0,75634409.0,The Nightmare Before Christmas,17.730913,1993-10-09,7.6,2135.0,1993,4.201911611111111
10057,en,30000000.0,53898845.0,The Three Musketeers,6.34785,1993-11-11,6.2,219.0,1993,1.7966281666666666
11969,en,25000000.0,56505065.0,Tombstone,11.338194,1993-12-25,7.4,632.0,1993,2.2602026
41590,en,0.0,0.0,Trial by Jury,0.85586,1994-09-09,5.5,5.0,1994,
319,en,12500000.0,12281551.0,True Romance,17.189328,1993-09-09,7.5,762.0,1993,0.98252408
26408,en,0.0,0.0,The War Room,1.273617,1993-12-05,7.3,19.0,1993,
15139,en,27000000.0,13670688.0,The Pagemaster,7.436001,1994-11-23,6.2,178.0,1994,0.5063217777777778
161158,en,0.0,0.0,"Paris, France",0.741522,1994-02-04,6.0,2.0,1994,
218473,en,0.0,0.0,"The Beans of Egypt, Maine",0.38247,1994-01-01,0.0,1.0,1994,
85247,en,0.0,0.0,Killer,0.422224,1994-09-14,3.0,2.0,1994,
11446,en,0.0,0.0,Welcome to the Dollhouse,5.14056,1995-05-24,6.9,103.0,1995,
51980,en,0.0,0.0,Germinal,2.759302,1993-09-29,6.3,43.0,1993,
24405,en,0.0,1596687.0,Chasers,9.85327,1994-04-22,4.7,22.0,1994,inf
11655,en,0.0,0.0,Cronos,5.513024,1993-09-12,6.4,153.0,1993,
11800,en,0.0,0.0,Naked in New York,0.449733,1993-11-10,4.0,3.0,1993,
14587,en,0.0,0.0,Bhaji on the Beach,0.441585,1994-01-21,5.1,10.0,1994,
31504,en,0.0,0.0,Little Big League,1.960563,1994-06-29,6.0,20.0,1994,
53185,en,0.0,0.0,Wide Eyed and Legless,0.00015,1993-09-05,0.0,0.0,1993,
95743,en,0.0,0.0,Foreign Student,0.002789,1994-07-29,0.0,0.0,1994,
23637,en,0.0,0.0,Io speriamo che me la cavo,3.456868,1992-10-01,7.2,74.0,1992,
17600,en,200000.0,0.0,Spanking the Monkey,2.799575,1994-01-15,5.3,29.0,1994,0.0
10897,en,0.0,67308282.0,The Little Rascals,6.707109,1994-08-05,6.3,214.0,1994,inf
349394,en,0.0,0.0,À la mode,8.2e-05,1993-09-10,0.0,0.0,1993,
21352,en,0.0,0.0,Andre,3.139316,1994-08-17,5.0,31.0,1994,
37345,en,0.0,3021629.0,Princess Caraboo,1.943323,1994-09-16,4.4,5.0,1994,inf
32562,en,0.0,0.0,The Celluloid Closet,6.784687,1996-01-30,7.0,24.0,1996,
47507,en,0.0,0.0,Métisse,1.040873,1993-01-01,6.8,4.0,1993,
124304,en,0.0,0.0,De eso no se habla,1.213481,1993-05-20,6.0,1.0,1993,
9066,en,0.0,0.0,The Brady Bunch Movie,4.233092,1995-02-16,5.9,87.0,1995,
771,en,18000000.0,476684675.0,Home Alone,0.702543,1990-11-09,7.1,2487.0,1990,26.482481944444444
251,en,22000000.0,505000000.0,Ghost,11.945397,1990-07-12,6.9,1381.0,1990,22.954545454545453
812,en,28000000.0,504050219.0,Aladdin,16.357419,1992-11-25,7.4,3495.0,1992,18.001793535714285
280,en,100000000.0,520000000.0,Terminator 2: Judgment Day,22.661695,1991-07-01,7.7,4274.0,1991,5.2
581,en,22000000.0,424208848.0,Dances with Wolves,11.654349,1990-11-09,7.6,1084.0,1990,19.282220363636362
80350,en,0.0,0.0,Tough and Deadly,0.426887,1995-02-14,6.3,4.0,1995,
268,en,35000000.0,411348924.0,Batman,19.10673,1989-06-23,7.0,2145.0,1989,11.7528264
274,en,19000000.0,272742922.0,The Silence of the Lambs,4.307222,1991-02-01,8.1,4549.0,1991,14.354890631578947
408,en,1488423.0,184925486.0,Snow White and the Seven Dwarfs,16.263878,1937-12-20,6.9,1973.0,1937,124.24256142239135
10020,en,25000000.0,377350553.0,Beauty and the Beast,23.433511,1991-11-13,7.5,3029.0,1991,15.09402212
10895,en,2600000.0,84300000.0,Pinocchio,14.202284,1940-02-23,6.9,1412.0,1940,32.42307692307692
114,en,14000000.0,463000000.0,Pretty Woman,13.348451,1990-03-23,7.0,1807.0,1990,33.07142857142857
576,en,6244087.0,638641.0,The Wild Bunch,11.722424,1969-06-17,7.7,266.0,1969,0.10227932442325034
15477,en,0.0,0.0,Love and a .45,3.40523,1994-11-23,5.5,15.0,1994,
59146,en,0.0,0.0,The Wooden Man's Bride,0.088451,1994-02-05,6.5,1.0,1994,
124472,en,0.0,0.0,A Great Day in Harlem,0.076352,1994-09-27,7.0,2.0,1994,
